Year,vsc,samp depth
1211,0.933980875337868,5
1212,0.997538881077702,5
1213,1.05108069923961,5
1214,1.10616814484601,5
1215,1.0836227949885,5
1216,0.944778209498093,5
1217,1.10752955515064,5
1218,0.988493284711478,6
1219,1.29455327030483,6
1220,1.17291498240277,6
1221,1.16896639201869,6
1222,1.24680512128602,6
1223,1.2895502977678,6
1224,1.08454475822466,6
1225,1.38231044082567,6
1226,1.29985123284628,6
1227,0.776695006733372,6
1228,1.06935829677391,6
1229,1.00863484528038,6
1230,0.869820183546403,6
1231,0.866077006642174,6
1232,0.685590060362219,6
1233,0.547248439095428,6
1234,0.606300486750006,6
1235,0.744232904799327,6
1236,0.741209308850488,6
1237,0.779590966741267,6
1238,0.753001857323335,6
1239,0.827601685037141,6
1240,0.814991371627098,6
1241,0.871708922660015,6
1242,0.710041210702341,6
1243,0.833848963586504,6
1244,1.14010972714498,6
1245,1.04157480943228,6
1246,1.05707634442348,6
1247,1.04130290849098,6
1248,1.07336808854897,6
1249,1.03817358659168,6
1250,0.849465814275323,6
1251,0.828496452845344,6
1252,0.945184403971574,6
1253,0.779676687821097,7
1254,0.81903072191834,7
1255,0.944773952659031,7
1256,0.82674897503868,8
1257,1.06973300791164,8
1258,1.1174009730413,8
1259,0.938837630993791,8
1260,0.883752230158434,8
1261,0.89649461816446,8
1262,1.06950933293345,8
1263,0.921635752375387,8
1264,0.871056674949396,8
1265,0.959507437531016,8
1266,0.971019313374434,8
1267,1.06542088721545,8
1268,1.14027992641629,8
1269,1.00603846924248,9
1270,0.945514459114419,9
1271,0.698516059447109,9
1272,0.960150140773017,9
1273,0.787030806712528,9
1274,1.06931543725332,9
1275,0.905314665841334,9
1276,0.959797762155555,9
1277,1.01129326349182,9
1278,0.817277925679923,9
1279,0.783662898611394,9
1280,0.905089898369273,9
1281,0.980717578379212,9
1282,0.856788306257907,9
1283,0.778970511350535,9
1284,0.856394739616805,9
1285,1.01962502496209,9
1286,0.948130060300685,9
1287,0.959910697046068,9
1288,0.859531208323616,9
1289,0.959295047444417,9
1290,0.990206243861013,9
1291,1.03256885515669,9
1292,0.797030281813228,9
1293,0.917376201363691,9
1294,0.950905138981672,9
1295,0.958157219763976,9
1296,1.06651128131065,9
1297,0.989532850321546,9
1298,1.03764534041163,9
1299,0.908898856598032,9
1300,0.792711064874778,9
1301,0.842739020517899,9
1302,1.2942172160275,9
1303,1.20681162073441,9
1304,1.25122278201607,9
1305,1.08017668654803,9
1306,1.05473962476496,9
1307,1.17593017578313,9
1308,1.1844784423165,9
1309,1.12566407464917,9
1310,1.10126727697461,9
1311,0.692150265958283,9
1312,0.934262992374522,9
1313,0.884506963865361,9
1314,1.0409441830452,9
1315,1.10153627963321,9
1316,1.06148686401569,9
1317,0.941304639487779,9
1318,0.780871477847431,9
1319,0.917427078648871,9
1320,1.03455809991909,9
1321,0.861231578256099,9
1322,0.992474392845114,9
1323,1.11477973799461,9
1324,1.08340211523615,9
1325,1.09275354092473,9
1326,1.13882805693296,9
1327,1.03732936588902,9
1328,0.982264682811578,9
1329,1.13169719395763,9
1330,1.12108083713049,9
1331,1.08882229677726,9
1332,0.798433799601059,9
1333,1.06380852217563,9
1334,1.08841078871052,9
1335,1.21889336825792,9
1336,1.13884354980525,9
1337,0.993641325012678,9
1338,1.00473868218332,9
1339,1.17193343553827,9
1340,1.25828640837621,9
1341,1.50146536677507,9
1342,1.49368940976201,9
1343,1.47800859962884,9
1344,1.38516201499806,9
1345,1.37477237589813,9
1346,0.939099041319569,9
1347,1.07534005977705,10
1348,1.16545596917329,10
1349,1.16469672724628,10
1350,1.08598132961094,10
1351,1.23368952198615,10
1352,1.06664995451548,10
1353,1.11136543997069,10
1354,1.11750188534295,10
1355,0.896702248850697,10
1356,0.772866745313434,10
1357,0.954044144889245,10
1358,1.17734758498776,10
1359,1.0408098824762,10
1360,0.959392170240255,11
1361,0.995451245116366,11
1362,1.04114835335646,11
1363,1.04580746575443,11
1364,1.16318484000526,11
1365,1.0357222979659,11
1366,1.01713868525717,11
1367,1.04670044476108,11
1368,1.11877775424429,11
1369,1.20646431958458,11
1370,1.22529601075611,11
1371,1.03846079175454,11
1372,1.09367976883484,11
1373,0.960619607069378,11
1374,0.935577549613822,11
1375,0.948594658683338,11
1376,0.936897606266924,11
1377,1.06748652103523,11
1378,0.899127577131885,11
1379,0.922166013593134,11
1380,0.976595180228209,11
1381,0.848430777035683,11
1382,0.956129962546381,11
1383,0.93300361957784,11
1384,0.962306479707629,11
1385,0.744619502593047,11
1386,0.737030162360247,11
1387,0.923493815262485,11
1388,0.885659546023697,11
1389,0.93201012868416,11
1390,0.979653639579975,11
1391,0.780799913227646,11
1392,0.914610857962759,11
1393,0.933731298439287,11
1394,0.88034512369131,11
1395,0.892068963011198,11
1396,0.50234647530943,11
1397,0.64092526392327,11
1398,0.63973014525487,11
1399,0.664326765234521,11
1400,0.887827238693916,11
1401,0.948489296490241,11
1402,0.928352941025483,11
1403,0.815811078381879,11
1404,0.917834449549612,11
1405,0.931778763791649,11
1406,0.996901482538171,11
1407,1.05207189295921,11
1408,1.00431375225258,11
1409,0.936013398392856,11
1410,1.05308707352579,11
1411,0.922706610811445,11
1412,0.878892370386134,11
1413,0.992361400028462,11
1414,0.918364552883787,11
1415,0.897787404037424,11
1416,0.981733153531092,11
1417,1.03810733792818,11
1418,0.974067419401038,11
1419,0.975503334175728,11
1420,1.02325096323575,11
1421,1.043625580854,11
1422,1.26789488622468,11
1423,1.15749268409571,11
1424,0.923941468513671,11
1425,1.08716563587639,11
1426,1.18920845762827,11
1427,1.13222297822573,11
1428,1.07306302243622,11
1429,1.25760683527122,11
1430,1.14873889769911,11
1431,1.15967321941549,11
1432,1.25758314462706,11
1433,1.16502740813935,12
1434,1.04676865049416,12
1435,1.05509163544628,12
1436,0.890643475049502,12
1437,0.895797172006574,12
1438,0.865281022267649,12
1439,1.10544400380205,12
1440,1.01956091616096,12
1441,0.963023521643795,12
1442,0.970045495616066,12
1443,0.929241642341484,12
1444,0.978089976665536,12
1445,0.944107562535043,12
1446,0.936023394880327,12
1447,0.818159092751448,12
1448,1.04529624002058,12
1449,1.02310228447569,12
1450,1.08092847486321,12
1451,1.02173661352251,12
1452,0.904725038254019,12
1453,1.04507520475384,13
1454,0.858196856657428,13
1455,0.86713462482277,13
1456,0.683960844316623,13
1457,0.649096675037736,13
1458,0.788889838637018,13
1459,0.872997908405184,13
1460,0.990776713335854,13
1461,0.765131305850957,13
1462,0.873736125840364,13
1463,0.73459424543162,13
1464,0.889241179520786,13
1465,0.956564845123193,12
1466,0.941912460762544,12
1467,0.910703259079583,12
1468,0.393495383075906,12
1469,0.378806866819834,12
1470,0.349603517870935,11
1471,0.569483391171808,11
1472,0.688167682339127,11
1473,0.694769182187062,11
1474,0.843581140076548,11
1475,0.918257190130674,11
1476,1.04773635191267,11
1477,1.04324230956478,11
