Year,vsc,samp depth
1638,1.22046531407511,22
1639,0.99184749957114,22
1640,0.956040346175047,22
1641,0.964219845734415,22
1642,1.08992905037322,22
1643,1.14448758639056,22
1644,1.18344702402209,22
1645,1.22798578894383,22
1646,1.22564244022656,22
1647,1.10819422117817,22
1648,1.22858218430459,22
1649,1.3493252578598,22
1650,1.07593223631253,22
1651,0.980183369862838,22
1652,0.745023585354367,23
1653,0.846046489653485,23
1654,0.972135893320375,23
1655,0.993393407969135,23
1656,0.965292106956465,23
1657,0.9717965041766,23
1658,1.05047103333394,23
1659,1.10272056486874,23
1660,1.08600729067199,23
1661,0.986112694314824,23
1662,0.941069541867537,23
1663,1.02891471197596,23
1664,0.877679273085536,23
1665,0.571320781394389,23
1666,0.635585939167351,23
1667,0.650907410314824,23
1668,0.71047812498828,23
1669,0.766420820825855,23
1670,0.668245141478729,23
1671,0.792835729852639,23
1672,0.709868499753947,23
1673,0.776941790641294,23
1674,0.804327001651764,23
1675,0.762088898798992,23
1676,0.811277600141995,23
1677,0.806646478817126,23
1678,0.907498013878085,23
1679,0.773150008606172,23
1680,0.831030851955249,23
1681,0.941309200659764,23
1682,0.937682151928005,23
1683,0.912424250708967,23
1684,1.05230121554544,23
1685,0.959302726986529,23
1686,0.758556240551264,23
1687,0.848966505416405,23
1688,0.89692786460284,23
1689,0.795577955350394,23
1690,0.846905781482343,23
1691,0.942917030195747,23
1692,0.883726261067778,23
1693,0.633806831609262,23
1694,0.994852017493232,23
1695,0.78676348009011,23
1696,0.811512115536891,23
1697,0.95400871401339,23
1698,0.758339453342053,23
1699,0.42656367190121,23
1700,0.567338467450488,23
1701,0.631682940305011,23
1702,0.710924274053981,23
1703,0.830990845157034,23
1704,0.864383858764681,23
1705,0.961069136858861,23
1706,0.862466551976321,23
1707,0.879020689039631,23
1708,0.940690352646984,23
1709,1.11675030829629,23
1710,0.951831612074554,23
1711,1.1776440063051,23
1712,0.980447118787566,23
1713,1.10320314050842,23
1714,1.12417969226289,23
1715,1.05390567617954,23
1716,1.0165123472611,23
1717,1.09328433272626,23
1718,0.47765575005696,23
1719,0.586462384612627,23
1720,0.796006863271185,23
1721,0.792206457955497,23
1722,0.715453360433948,23
1723,0.85614436736013,23
1724,0.653060683004735,23
1725,0.818710408342509,23
1726,0.775439943897565,23
1727,0.8800608055756,23
1728,0.837464985967567,23
1729,0.833272202474923,23
1730,0.957928402389489,23
1731,0.951928421269053,23
1732,1.04090963665432,23
1733,0.922106755003996,23
1734,0.738141575359168,23
1735,1.14725747655432,23
1736,1.07991944177296,23
1737,0.848272461967526,23
1738,0.756478715947651,23
1739,0.774286882658654,23
1740,0.868621773304618,23
1741,0.953816705086418,23
1742,0.884641403533946,23
1743,0.880788049177235,23
1744,0.949623925397826,23
1745,0.916476043700588,23
1746,0.943554682482154,23
1747,0.74360019378393,23
1748,0.696520746974862,23
1749,0.903676240442847,23
1750,0.918109044349953,23
1751,0.813585373040168,23
1752,0.879609204652312,23
1753,0.930217016240445,23
1754,0.920422368844245,24
1755,0.616125319409659,24
1756,0.755674379056,24
1757,0.942494466316372,24
1758,0.985065943347553,24
1759,1.10189378224012,24
1760,1.02492096730002,24
1761,1.03551922198818,24
1762,1.02283542578262,24
1763,1.05372635786153,24
1764,1.15937610799929,24
1765,0.979799634209879,24
1766,0.637435923305733,24
1767,0.749948994901393,24
1768,0.61873570549362,24
1769,0.710080120771069,24
1770,0.684008290186417,24
1771,0.714798723994905,24
1772,0.64497469697078,24
1773,0.74266952824457,24
1774,0.771071491568131,24
1775,0.65582358009687,24
1776,0.658669861667561,24
1777,0.715384236589903,24
1778,0.791876681134758,24
1779,0.697554679561949,24
1780,0.735446985456183,24
1781,0.837799488727436,24
1782,0.83965757224445,24
1783,0.808381083239527,24
1784,0.77395539579237,24
1785,0.783973318281504,24
1786,0.808058692305868,24
1787,0.78030893444898,24
1788,0.831122869098437,24
1789,0.891805806205737,24
1790,0.938232845833645,24
1791,0.884135473807499,24
1792,0.738301785346853,24
1793,0.784315429602348,24
1794,0.902336171400307,24
1795,0.867150724622596,24
1796,0.881217172208442,24
1797,0.96652220511481,24
1798,0.890492199034262,24
1799,0.981720601313042,24
1800,1.05184912465563,24
1801,1.10460966039008,24
1802,1.09901566951047,24
1803,1.05735146316396,24
1804,1.17230544320342,24
1805,0.920265021637403,24
1806,1.21694304958545,24
1807,1.02940049518824,24
1808,1.14115556137139,24
1809,1.25051113485867,24
1810,0.986678606181494,24
1811,0.93731483088409,24
1812,0.891680909206565,24
1813,0.991662647774157,24
1814,0.910858428692154,24
1815,0.777229297090653,24
1816,0.807736518560696,24
1817,0.974624488477692,24
1818,0.762959705169336,24
1819,0.801958610314696,24
1820,0.829481710092937,24
1821,0.867777696998206,24
1822,0.926770714595029,24
1823,0.997125245967547,24
1824,0.830965001539802,24
1825,0.765066134877877,24
1826,1.16864084415765,24
1827,0.984841373246803,24
1828,1.19833448681796,24
1829,1.26875973244703,24
1830,1.08551892882162,24
1831,1.09925418656991,24
1832,1.23913962292068,24
1833,0.940571212078142,24
1834,1.09113318166289,24
1835,1.16106665143841,24
1836,1.19523642637033,24
1837,1.10946760017323,24
1838,1.24538674513618,24
1839,1.10763102081979,24
1840,0.996806725862644,24
1841,0.895317832913356,24
1842,1.00641943819245,24
1843,0.876099964624578,24
1844,1.14351125663262,24
1845,0.934342084946788,24
1846,0.960047189797915,24
1847,1.00183787271904,24
1848,1.12593563112485,24
1849,1.25617005449143,24
1850,1.01632835201529,24
1851,0.73294409735982,24
1852,0.810325128204931,24
1853,0.985168904507799,24
1854,1.00443069061126,24
1855,1.02345382355581,24
1856,1.04558147386064,24
1857,1.12009105669861,24
1858,0.967447419320393,24
1859,0.88883153315739,24
1860,0.761412861104861,24
1861,0.94430246019719,24
1862,0.894217697344171,23
1863,0.981892145637682,23
1864,0.888304627149472,23
1865,0.621168037256935,23
1866,0.825819509576593,23
1867,0.664542749237765,23
1868,1.0755361840129,23
1869,0.902429949683538,23
1870,0.896680351607287,23
1871,0.886778234052432,23
1872,0.92321168499586,23
1873,0.965639901685589,23
1874,0.920296374662924,23
1875,0.87992971081278,23
1876,1.01191630264551,23
1877,0.459704407685566,23
1878,0.700607310141667,22
1879,0.751021880871848,22
1880,0.834894079001406,22
1881,0.715838064226647,22
1882,0.909080904720344,22
1883,0.74220902864756,22
1884,0.931182774012744,22
1885,0.820785209474659,22
1886,1.0395274216889,22
1887,0.929174287829915,22
1888,0.676324123044612,22
1889,0.802577565588166,22
1890,0.815687760041616,22
1891,0.82706140791841,22
1892,0.833534954093237,22
1893,0.873509730430981,22
1894,0.845142243021218,22
1895,0.872433834442757,22
1896,1.0293265990225,22
1897,0.843531710592939,22
1898,0.849971428931696,22
1899,1.06459756087676,22
1900,0.978953014494913,22
1901,1.25424359178925,22
1902,0.997787395683467,22
1903,1.32562746241015,22
1904,1.18641278387911,22
1905,1.20813419543483,22
1906,1.21603455568922,22
1907,1.32055585843719,22
1908,1.13565404155614,22
1909,1.26929675665931,22
1910,1.26788059782671,22
1911,0.905680994058531,22
1912,0.997157157178298,22
1913,0.97414123938513,22
1914,0.846514067915445,22
1915,0.890682007811405,22
1916,1.03542591418633,22
1917,1.00072371883081,22
1918,0.931690083990726,22
1919,0.788800014442971,22
1920,0.930987086210948,22
1921,1.08293700435862,22
1922,1.04744225167915,22
1923,1.00435146997715,22
1924,1.19397887732087,22
1925,1.06744745307416,22
1926,1.14568640742747,22
1927,0.985048067481891,22
1928,1.09763288451961,22
1929,1.24076014601474,22
1930,1.06511724897313,22
1931,1.08948864693209,22
1932,1.27325967301279,22
1933,1.29711655120647,22
1934,1.16314144467248,22
1935,1.43605389534555,22
1936,0.864642760486395,22
1937,1.08001800886122,22
1938,1.15531879905165,22
1939,1.31089201410194,22
1940,1.21774196069342,22
1941,1.17138633039747,22
1942,1.13631858763999,22
1943,1.29418457660214,22
1944,0.927596262579073,22
1945,1.0327076987015,22
1946,1.61246539357086,22
1947,1.52927235789428,22
1948,1.36784916326323,22
1949,1.25548796749745,22
1950,1.11164826163725,22
1951,1.39735741056769,22
1952,1.37638954107512,22
1953,1.28707523503349,22
1954,1.26442200742491,22
1955,1.02841079746419,22
1956,1.22118845938133,22
1957,1.04092778675909,22
1958,1.12949794318593,22
1959,1.17149465854509,22
1960,0.805010003726209,22
1961,0.965873745410076,22
1962,1.07161858650053,22
1963,1.1687942567397,22
1964,1.24705705653182,22
1965,1.09361864522281,22
1966,1.33630640877805,22
1967,1.12160527737017,22
1968,1.23315648631716,22
1969,1.23692730805307,22
1970,1.37435141508307,22
1971,1.52719095911092,22
1972,1.28943989315607,22
1973,1.31008643614613,22
1974,1.49529259124232,22
1975,1.18278815719124,22
1976,1.48446832279412,22
1977,1.59301122580937,22
1978,1.17296677607386,22
1979,0.937159594072527,22
1980,1.33277061815507,22
1981,1.54389697321191,22
1982,1.49951585935843,22
1983,1.27511468090148,22
1984,1.4362446008405,22
1985,1.39360685324202,22
1986,1.30532141514262,22
1987,1.21370190380307,22
1988,1.42906920401596,22
1989,1.54326406752957,21
1990,1.43660250635287,21
1991,1.61638245545215,21
1992,1.07373796636959,9
1993,1.42214403420547,9
1994,0.934924713485924,9
1995,1.01755203213969,9
1996,1.09409354518252,9
1997,1.25242413228888,9
1998,0.893555383181118,9
1999,1.05824704234955,9
2000,1.1941304605764,9
2001,1.10799670021557,9
2002,1.03122415274069,9
2003,1.27772828311392,9
2004,1.27638955260586,9
2005,1.28569388322563,9
2006,1.34432108378068,9
2007,1.21154824216203,9
2008,0.849367019662989,9
2009,1.08882146605068,9
2010,1.04936776164505,9
2011,1.08407630253931,9
2012,0.605723365554248,9
2013,0.683049319731584,9
2014,0.96468353710194,9
2015,1.22997284151363,9
2016,1.08395793707591,9
2017,1.28747283872852,9
2018,1.21214936051952,9
2019,1.61847456634361,9
2020,1.42715329030083,9
2021,1.47675289933906,9
2022,1.69077779217041,9
